exit_page_path,exits,visits
/events/info-taster-session-events/?fbclid=IwAR1rUl_AszdrXyRvraLSSizi3eJPHWoZUy_ata1-w0k9P4a-nP348t9Pl5k,1,1
/data-analysis-announcement/?li_fat_id=686a9699-12bf-4ae8-85eb-eaa23f5fa155,1,1
/blog/win-20-off-a-full-time-codeclan-course-with-our-black-friday-lottery-competition/?mc_cid=07d0302f17&mc_eid=e0b65ae98c,1,1
/digital-careers/ux-consultant/,8,1
/blog/stress-awareness-month/,8,2
/blog/day-life-software-developer/,1,2
/pre-course-work-data-analysis/,36,3
/data-analysis-announcement/?li_fat_id=608468d9-971f-442f-b44b-cc6237bed110,1,1
/courses/edaid-apply/,62,1
/digital-careers/?fbclid=IwAR0jHRs4twmSK6VldC8El-DckRjk-o3vXQYC6sUW1TcaRKPOGs-0r-q2xSw,1,1
/blog/author/killian/,1,3
/data-analysis-announcement/?fbclid=IwAR0vufX98yD_E7FZXMfiT_tUFDjHfz5WRdkkLs5K8dGHVAJD59cCS9yV6K0,1,1
/courses/edaid-apply/data-analysis/,1,15
/courses/full-stack-web-development/apply-inverness/,1,18
/blog/speed-networking-debunked-what-you-need-to-know/?fbclid=IwAR3lWVJbyVrA6ABvC4bCMdRG02DYUJX6Y4LoNkSOADm9vQe3AmNGmaMINsg,1,1
/courses/browse-all-course-dates/,1,16
/digital-careers/support-engineer/,2,12
/courses/edaid-apply/,1,35
/for-employers/employer-case-studies/,3,4
/blog/author/codeclan/,1,5
/events/alumni-events/,4,3
/glasgow/,2,12
/enquire/thank-you-for-your-enquiry/,1,5
/courses/professional-software-development/cost-and-funding/,335,5
/about-us/our-team/,3,20
/about-us/our-team/,6,9
/data-analysis-announcement/?fbclid=IwAR0fbVGw0dNIqu1cnjNOWuS98uLAdBMM4oKmZyHr9L3VwQ2tUtLNhECVkew,1,1
/?fbclid=IwAR1lsQE-uJ0HKJp2vbOtZ3mHzt6XeAoyYe-qhOeqt3euJAU3Do55LSCWvIs,1,1
/blog/new-funding-opens-up-careers-in-coding/,1,10
/events/info-taster-session-events/?fbclid=IwAR1BwWIStQ6SGMCXABldena7iGJ145_VYEW8faJI0Jj2QWTMMuGMQN4qL4A,1,1
/terms-and-conditions/,1,8
/about-us/join-us/partner-account-manager-smes/,1,6
/for-employers/,6,14
/blog/took-back-control-coding/,1,10
/courses/edinburgh/,13,7
/data-analysis-announcement/?fbclid=IwAR2wleDx22MSKqZfj-t6up84sl-vWLucGo1NBk-1GY3uU0yHgzSBqhhRY7c,1,3
/courses/professional-software-development/cost-and-funding/,335,3
/data-analysis-announcement/?fbclid=IwAR1JVs4EzepGgTLjKtun_MwxUwMlOPs6D6SWRvWfSRK2IPpU4ON4_2PbQZY,1,1
/courses/professional-software-development/apply/course_application_2,1,20
/blog/2019/04/07/,1,1
/data-analysis-announcement/?li_fat_id=a636f13d-d892-45c0-9142-f014c62f6ce2,1,1
/blog/category/data-analysis/,5,3
/blog/tag/digital-technology/,1,1
/data-analysis-announcement/apply-for-data-analysis/,8,7
/courses/professional-software-development/apply/course_application_1,1,4
/blog/tag/python/,6,1
/courses/short-courses/?fbclid=IwAR0p0kdUhxMxkopUVcvrKIy6C8RjGpzKnPFBpZrXzR0o6vz1a-32YgbOt8I,1,1
/data-analysis-announcement/?li_fat_id=01e82049-9de6-469d-841b-e424fdff712b,1,1
/?fbclid=IwAR1F47BZzFtUzc_AOMiN79Yuut0kuA48VyBPtKZxJeAJ5JI3xT2e4EnUB1M,1,1
/store/water-bottle/,2,1
/the-codeclan-experience/a-typical-day/,44,4
/blog/category/employers/,2,2
/about-us/become-an-instructor/?fbclid=IwAR1a-R3Kfg15alwlyEaYUTA0ofcrZvYOTZNapRFthVWg3tSRQ53Off5scr8,1,1
/?s=debi,1,3
/courses/?mc_cid=bdf4fbbe4b&mc_eid=fc2baad06e,1,1
/courses/r-programming/,46,2
/courses/understanding-programming/?mc_cid=bdf4fbbe4b&mc_eid=fe774051da,1,1
/courses/intro-to-r/,12,4
/courses/professional-software-development/apply/course_application_2,1,19
/enquire/thank-you-for-your-enquiry/,5,5
/events/edinburgh/,5,10
/ncw-2018/,4,1
/courses/full-stack-web-development/?fbclid=IwAR3afW_zUM-8qZr2Y6emCQmDXWquD6ytipQfE_HD_x1TU7qHDbOYmN_zKiE,1,1
/courses/?fbclid=IwAR2TdSTgy6B9Dl3cDJhpk23y90cGbOvD08fW0mEyiBQ6xKC2rj1gtqR1ocU,1,1
/about-us/become-a-ta-data/,8,4
/blog/tag/learning-to-code/,1,1
/for-employers/employer-case-studies/,1,8
/courses/python-for-developers/?mc_cid=acc2976657&mc_eid=7c388ee411,1,1
/courses/python-for-developers/?mc_cid=acc2976657&mc_eid=b12f59104e,1,1
/data-analysis-announcement/?li_fat_id=65f9c416-7c51-48e0-afff-f6bbb0d05328,1,1
/blog/codeclan-glasgow-clockwise/,1,7
/courses/full-stack-web-development/?fbclid=IwAR1Y1t3hXAi1BC-QsS0T_T3ri3W_30YsZSojTYc-ymtW6leTgFJZ0epUvpY,1,1
/blog/understanding-understanding/,1,3
/data-analysis-announcement/?fbclid=IwAR1FdGKdJHvvG0n57knG6pUKkEOBwxFVWObdRzn-oXYtJ4ffPhtI2w2uI-0,1,1
/courses/professional-software-development/curriculum/,1,27
/digital-careers/product-owner/,8,1
/blog/7-celebrities-didnt-know-code/,5,3
/blog/category/careers-in-tech/,2,12
/data-analysis-announcement/?fbclid=IwAR1YnGlqOTFnWdraR3kAWIUYaJ0k5GK2s3xVVqpIZz42JxvbBIJ0fEG4T-Y,2,1
/store/,8,5
/blog/author/codeclan/,3,2
/courses/ux-design-fundamentals/,664,1
/pre-course-work-data-analysis/?elementor-preview=20144&ver=1581177215,1,4
/data-protection/,6,1
/glasgow/,3,17
/data-analysis-announcement/?li_fat_id=300bf6ef-5c11-47ef-9260-68beb6d195c7,1,1
/blog/data-science-r-programming/,1,6
/the-codeclan-experience/the-alumni/,4,10
/courses/professional-software-development/sarahs-reskilling-story/,8,1
/courses/professional-software-development/career-support/,2,15
/blog/tag/finalist/,1,1
/courses/ux-advanced/,8,7
/blog/2018/04/17/,1,1
/blog/meet-ally-software-development-instructor-at-codeclan/,2,1
/blog/meet-the-team-niall-morris/,4,1
/for-employers/upskill-your-staff/,1,2
/courses/professional-software-development/apply/course_application_2,14,8
/data-analysis-announcement/?fbclid=IwAR28rOkYgkfIyawvvA8yNg0m4azIjjkaa1Ryz6xse7FSCXmj7o9OnT4KPZo,1,1
/the-codeclan-experience/the-alumni/,2,14
/blog/peter-support-engineer-freeagent/,54,1
/black-friday-lottery/,5,7
/blog/category/careers-in-tech/page/2/,1,5
/campuses/,6,2
/courses/understanding-software-development/?mc_cid=915f07a8f4&mc_eid=b0edaa8b3d,1,1
/about-us/our-team/our-board/,8,7
/blog/author/lillian/,1,1
/events/glasgow/,1,24
/blog/meet-wojtek-ux-veteran-and-codeclan-instructor/,5,1
/blog/making-a-bold-statement-in-2019/,1,1
/data-analysis-announcement/?li_fat_id=fd0546e4-bfed-42d3-9c7a-3fc84321720a,1,1
/data-analysis-announcement/?fbclid=IwAR0-ZHvOgg3cLDSOUrDnZC9IQDxGN59tEOYG9_nDQdu5oMcAJovlDHnamH4,1,1
/?mc_cid=bdf4fbbe4b&mc_eid=[UNIQID,1,2
/store/navy-marl-beanie/,1,6
/Edinburgh/,1,13
/courses/professional-software-development/apply/course_application_2,1,17
/laptop-competition-tcs/?fbclid=IwAR2bjGQGAgG4nBrIMYqlfOmBWHL6XE9nK1m7GPWDT1AT-SEa6quSNHRY7_M,1,1
/store__trashed/codeclan-tote-bag/,1,4
/blog/scottish-minister-helps-codeclan-highlands-open-for-business/,9,1
/courses/understanding-software-development/?mc_cid=915f07a8f4&mc_eid=cfb522fe80,1,2
/blog/meet-employers-andrew-lints-craneware/,5,1
/courses/professional-software-development/?fbclid=IwAR3FiSoiJoXj0YPMrKbKYmKBzIj3uOTn_3dJeaK2UE_mFdbpM3Zu0vwc3Tk,1,1
/courses/python-for-developers/?mc_cid=acc2976657&mc_eid=046a1102ab,1,1
/courses/statistical-modelling/,11,4
/blog/category/whats-new/page/4/,1,1
/the-codeclan-experience/a-typical-day/,3,21
/events/info-taster-session-events/?fbclid=IwAR1oRbkl76znmgnI6_eYnLygbJEZunGJr9CFsVWSPVdJNyby6d5vYaZo5y4,1,1
/data-analysis-announcement/?fbclid=IwAR2jH4j_zJomyeOhxmwslMa6LEwDKCw_p1Ob6XHNNVsugNiBkphvpqSSvvs,1,1
/about-us/join-us/comms-officer/,3,4
/blog/tag/tech-nation-2019/,1,1
/blog/2019/02/25/,1,1
/courses/full-stack-web-development/?fbclid=IwAR0Fb6k9Bu0bD4MVnpSg9iQZ_32Pv1DETNqoN5Ahv19Cj658wp3105NePeY,1,1
/about-us/become-an-instructor/,76,2
/about-us/join-us/?fbclid=IwAR1MG9lHnK82X0PyK86bup_QhNuA5lFPPJIab2TYWGZx-9jh3AEBMmX-Kus,1,1
/courses/professional-software-development/cost-and-funding/,23,12
/blog/2019/08/07/,1,1
/blog/our-guide-to-funding-our-full-time-courses/,1,22
/blog/current-skills-perfect-coding/,3,4
/store/powerbank/,1,1
/for-employers/employer-case-studies/castlight-2/,1,11
/?fbclid=IwAR1ySi4SjHAebiApek2TYaSA0O8_IvkjllyP-jhefm1IMtag9nEpStPsmUs,1,1
/phpmyadmin,1,5
/blog/page/2/,2,3
/blog/scotland-demand-for-developers-growing/,37,1
/data-analysis-announcement/?li_fat_id=db9214dc-a9fa-4681-b30c-dbc039d97430,3,1
/,1,30
/courses/thank-you-applying-web-development/,3,4
/?mc_cid=5a013499a7&mc_eid=d23935e731,1,1
/courses/full-stack-web-development/cost-and-funding/,58,3
/courses/short-courses/?mc_cid=5d0201ce3f&mc_eid=180a47932e,1,1
/blog/codeclan-students-meet-employers-at-speed-networking-event/,17,1
/about-us/our-team/our-board/,25,4
/courses/?fbclid=IwAR0BvDja57EDzonc4_s6PEzh_4Oy2_m0AGrOe1M4Hz0Y_y0k3i0cydc9UTE,1,2
/about-us/become-an-instructor/part-time-teaching/,1,9
/the-codeclan-experience/the-alumni/,1,17
/courses/browse-all-course-dates/,5,13
/data-analysis-announcement/?fbclid=IwAR1e3QS5BhioARh4a0l2Ss-HV3A5za0gf20ba8cik5qNCKKvhz4IogLLwYE,1,1
/courses/data-analysis/?fbclid=IwAR2uW6QQv5W4btkoie5K3kqP3SLQ3gKclTbrawHdwxgpYR7ANR6CGyKjZQo,1,1
/about-us/become-an-instructor/?fbclid=IwAR0c6fIxLqm_qx31KLZdkWEVEFYIxDdWTzmG4qBTVivQvZzTBqrxMVRvFFs,1,1
/courses/?fbclid=IwAR3zCO8qO9T2aO99obAdV5ttQRVdHvNKdWLDzqwdrSZOxraaMVXUgbzOzCs,1,1
/blog/2016/03/10/,1,1
/data-analysis-announcement/data-course-application-process/,5,9
/for-employers/community-outreach/,1,13
/blog/tag/uk-top-tech-cities/,1,1
/courses/understanding-software-development/,1,12
/blog/9-websites-start-coding-journey/,1,5
/courses/edaid-apply/,37,4
/courses/data-analysis/,1,19
/phpmyadmin,1,1
/admissions-track/,1,12
/blog/tag/teaching/,1,1
/courses/ux-design-fundamentals/?mc_cid=acc2976657&mc_eid=7509999e39,1,1
/blog/graphic-designer-trainee-software-developer-meet-tahnee/,1,18
/data-analysis-announcement/?fbclid=IwAR0P7ZD02t3cHoIY1y2VaJT0QSikdzCUojjJYCGfaOPCDJADdaoMi93owyw,1,1
/courses/edinburgh/,1,20
/glasgow/,5,15
/blog/win-20-off-a-full-time-codeclan-course-with-our-black-friday-lottery-competition/,2,3
/blog/codeclan-ceo-melinda-matthews/,1,9
/data-analysis-announcement/?li_fat_id=fb2e80bc-0df9-4ff8-9e0a-bddd76e697d8,1,3
/courses/professional-software-development/?fbclid=IwAR2lF42-BVnEvJ2gtYdgIm8-1Dsk7RT34fQwsB-OQIpJxH5FfYKlo0SttwA,1,1
/events/info-taster-session-events/,27,10
/?fbclid=IwAR2a8ItIrxjllnBAufzuv-y_hA6sGeDKYWDyXc0Fno3-zzzC4cQlsToh0wY,1,1
/courses/professional-software-development/career-support/,2,13
/courses/short-courses/?mc_cid=5d0201ce3f&mc_eid=eca1039099,1,1
/courses/professional-software-development/student-case-studies/,4,6
/courses/professional-software-development/?fbclid=IwAR1nbpAsscRGkjvg-1nC4BlgDi68TFjFQez8jDDcprfOgXHMHKZCnP5g538,1,1
/blog/meet-our-partners-inoapps/,1,20
/events/info-taster-session-events/?mc_cid=07d0302f17&mc_eid=4177f8c366,1,2
/courses/r-programming/,125,3
/courses/ux-advanced/?fbclid=IwAR2lqF76WN8yDhU87ed8xDeUQmrMnfpjRWWdp7gv9IYyewJ1wn03gQ_Fcm8,1,1
/about-us/become-a-data-instructor/,2,7
/blog/tag/kirsty-peebles/,1,1
/?s=Bootstrap,1,3
/about-us/our-team/our-board/,5,13
/blog/2019/03/18/,1,1
/blog/meet-ally-software-development-instructor-at-codeclan/,2,1
/about-us/become-an-instructor/,18,5
/courses/full-stack-web-development/?fbclid=IwAR1GPQIGpvhluVq3HM1VI5W2da4uLwLxz3oMLAoiZdepw9Boq4PcYIppbP8,1,1
/digital-careers/product-owner/,5,10
/data-analysis-announcement/?fbclid=IwAR0eYj94hpm-E_z4wDg5EbIUc0ih28qHQlocmcBAzITZ_Yvy6xCRfYyc9KM,1,2
/data-analysis-announcement/?fbclid=IwAR0HA4t9hIWtKogGiELnF5sxG0Go5iLD5wlAgIhuX8JsyFtDpADSBJpuNa0,1,1
/blog/tag/aberdeen-careers-fair-pace/,1,3
/courses/short-courses/?fbclid=IwAR1BWOcWA-jQMszFlsp1FBTek-ZhaN0XkWjYypMtNY0dSwcPUs40wFYHQwg,1,1
/blog/melindas-memo-october-2019/,2,7
/black-friday-lottery/?fbclid=IwAR0eSvGudNRvAEYK8MsCF0bE-cbkOqZHUGCF-SFNmD2SjpLinzq_nuNifFM,1,1
/courses/python-for-developers/?mc_cid=acc2976657&mc_eid=cb96caa2e3,1,1
/courses/professional-software-development/cost-and-funding/,6,18
/courses/thank-you-for-joining-our-understanding-programming-course/,2,5
/?elementor_library=course-form&elementor-preview=7926&ver=1570091257,1,10
/blog/500-graduates-in-employment/,1,12
/courses/professional-software-development/apply/course_application_2,1,20
/?fbclid=IwAR1MPumBNUTJdluMS5pZEneNzNF28VVVzBZz3eisbdJ4N6f5MeTDJhSZ0bw,1,1
/blog/tag/lugo-it/,1,9
/blog/page/22/,1,7
/for-employers/sponsorships/,9,2
/blog/top-networking-events-scotland/,12,1
/courses/understanding-programming/,1,17
/courses/bespoke-courses/,14,4
/data-analysis-announcement/?li_fat_id=69d5739c-c370-44da-afc6-656692bd8557,1,7
/courses/full-stack-web-development/?fbclid=IwAR2oJZ4knxAH90112YXG8F1Q2LEA-i1RMMSwUBVxXxDRvuik-mp4SOwCjEc,1,5
/store/logo-t-shirt/,1,5
/courses/?fbclid=IwAR0IyW5QWyVl5-4kL_T06XItZ5q6Iw0EjhiCIXGEfaFD_0BHnPemsCvfVdk,1,1
/courses/bespoke-courses/,26,3
/about-us/become-an-instructor/,2,16
/courses/agile-for-effective-teams/?mc_cid=acc2976657&mc_eid=5278f6141e,1,1
/digital-careers/?fbclid=IwAR029VQO-9WfxUYsxEbeH9GBX6fxy1ZSbQEuVZJBgKfuIj-16iIkCGvu_vQ,1,1
/courses/edaid-apply/,2,18
/about-us/become-a-data-instructor/?fbclid=IwAR2y7v8tf8WKapd8OBjZyevxtlwEkqu57_O7t3WqtTP_Dact-GOub0PY0zY,1,1
/courses/professional-software-development/student-projects/,1,15
/updates/newsletter-thank-you/,2,9
/events/glasgow/,24,5
/courses/full-stack-web-development/?mc_cid=5d0201ce3f&mc_eid=bf1135370c,1,1
/students/5,1,2
/events/info-taster-session-events/?fbclid=IwAR3wzs_VAtCX4yy6JcJrDQQIHGWBzFPR0HrDx7tGBrTDuHpwPwMpRh_VaXM,1,1
/courses/professional-software-development/apply/course_application_2,9,4
/blog/graduate-chris-android-developer/,11,1
/blog/hire-a-developer-technical-interviews/,10,2
/courses/ux-advanced/,34,4
/events/info-taster-session-events/,7,16
/updates/newsletter-thank-you/,3,4
/codeclan-store/codeclan-tote-bag/,1,1
/blog/tag/linkedin/,1,1
/blog/2016/01/28/,1,1
/blog/tag/lgbt/,1,1
/blog/codeclan-data-analysis-course-diary-001/?fbclid=IwAR18uZq6BdqVYHTsESg8f4wiNF1AeNNiz-7um5tFpb2d2iNIG3dWH7bQ2m8,2,1
/courses/data-analysis/?fbclid=IwAR0q9apKTwxc1by57u4UwsJDh80GY6Vx_FUUKDnnXwWaqiXNc9tflIezesw,1,1
/blog/author/codeclan/page/10/,1,1
/blog/author/killian/page/4/,1,3
/blog/2019/04/07/,1,1
/events/glasgow/,4,11
/blog/hire-developer-screening-candidates/,3,3
/updates/newsletter-thank-you/,1,19
/blog/meet-the-team-aileen-mcdonald/,95,1
/blog/tag/career-change/,1,2
/blog/free-courses-launched-techmums/,2,4
/blog/,33,1
/Glasgow/,3,9
/blog/our-guide-to-funding-our-full-time-courses/,8,1
/blog/melindas-memo-august-2019/,5,2
/blog/2019/05/14/,1,1
/data-analysis-announcement/,1,34
/jointheclan/,1,3
/blog/happy-pride-month/,1,1
/data-analysis-announcement/?fbclid=IwAR3MyVhNSDihwDtjkFePbjv6SmblxFjI2QVXBg4-6C2qnQ4aY2Ptqs5ulqM,1,1
/data-analysis-announcement/?fbclid=IwAR3SCDZZN8Cz6HeWHl7kyqbxjiM4p_mOhJqRlGXa875gE1t32SpEHTdl5Bw,1,1
/data-analysis-announcement/?fbclid=IwAR09bEaGYh87gsM7eci-b16LZCInzFmrlaibh83pd2g6uM8gwKy_hQ_DBow,1,1
/data-analysis-announcement/?fbclid=IwAR0P7ZD02t3cHoIY1y2VaJT0QSikdzCUojjJYCGfaOPCDJADdaoMi93owyw,1,1
/newsletter/,2,1
/blog/codeclan-contributing-to-scotlands-20bn-data-boom/,7,1
/data-analysis-announcement/?fbclid=IwAR3dyMIH9pfJfUAXVkjIYuXDh9nWFAQznzIOf0Kmsnsrg9DoTbaHgbA7ArA,1,3
/courses/professional-software-development/cost-and-funding/,812,2
/blog/claires-ruby-project-cycle-ride-logging-application/,2,1
/courses/full-stack-web-development/,307,1
/blog/tag/bright-tech-future/,1,1
/?fbclid=IwAR3WOF2mfnWPsiyIGM1EvOZ-rWISx10h6crNqziXQadnWeOppWolb6MaGvA,1,1
/events/info-taster-session-events/,219,3
/data-analysis-announcement/?fbclid=IwAR2hfZFR1MDDkVy6Wd-4dHzYOD8TXXwX_gfRhplZaizo6LbLgTz3vCdvdWY,1,1
/blog/why-learn-coding/,22,1
/events/,1,39
/?fbclid=IwAR2BWL7BUGiVR4Hwje0weSqvnPRiAVKILKjsj0Vh8MQFDPJEDHeKNCQxXdk,1,1
/courses/understanding-software-development/?fbclid=IwAR28K4XGa8E1wob-lcnpjFanDYRKw-Kr9mMQkYlk_O9keO0UICvV8ANDLRc,1,1
/courses/agile-for-effective-teams/?mc_cid=88ea03c9e2&mc_eid=aa40fb7c32,1,1
/courses/browse-all-course-dates/,1,20
/blog/page/16/,1,1
/black-friday-lottery/?fbclid=IwAR22WyN98UM6BwmBgWjgXZuTHnQaXvdJquqWx9dJkxnAaSOIYmSl4eoNa90,1,2
/courses/full-stack-web-development/?fbclid=IwAR3msvamS8n_-8q3oPIyHYXq2XuWo1kCtmko51cVGzUVBTng6cat4SD49zs,1,1
/courses/agile-for-effective-teams/,2,15
/courses/agile-for-effective-teams/?mc_cid=acc2976657&mc_eid=1474a0a776,1,1
/about-us/our-team/our-board/,55,2
/data-analysis-announcement/?li_fat_id=110e587f-972b-45f8-8522-56c22b3a5e27,1,1
/pre-course-work-data-analysis/,1,19
/data-analysis-announcement/?fbclid=IwAR2b5Yv4I_xR1XGwDU1hidG1dY4ndsG1yRVLM5UnRoD2Pc62_RcMNYJCYY0,1,1
/glasgow/,1,16
/blog/expanding-comfort-zone-digital-womens-group/,1,2
/alumni-refer-a-friend/,3,3
/courses/full-stack-web-development/?fbclid=IwAR1Y1t3hXAi1BC-QsS0T_T3ri3W_30YsZSojTYc-ymtW6leTgFJZ0epUvpY,1,1
/courses/understanding-software-development/,9,7
/blog/2017/04/25/,1,1
/blog/category/client-xperience/,1,2
/blog/hire-developer-screening-candidates/,1,7
/courses/agile-for-effective-teams/?mc_cid=bdf4fbbe4b&mc_eid=f3e381691f,1,1
/data-analysis-announcement/apply-for-data-analysis/data_analysis_application_2,1,8
/data-analysis-announcement/cost-and-funding/,3,11
/courses/professional-software-development/cost-and-funding/,14,11
/courses/full-stack-web-development/apply-inverness/course_application_hie_2,4,3
/store/,1,9
/blog/an-app-to-put-charity-shops-on-the-map/,5,1
/courses/thank-you-for-your-application/,1,16
/newsletter/,2,1
/campuses/,1,8
/blog/tag/women-of-silicon-roundabout/,1,1
/data-analysis-announcement/?li_fat_id=2182bfae-caf2-4eb5-99b2-227019c3c0ea,1,1
/courses/visualisation-r/?fbclid=IwAR0UBHHkvb3mbf7-QdmgoGorYD4bzryz_mVWoXB-O23D70B7PoswRoiU6Ms,1,1
/data-analysis-announcement/?li_fat_id=239393c5-63a9-46a4-9e9c-c571597bc70d,1,1
/data-analysis-announcement/?fbclid=IwAR2oa5yD6Ejdb1cAaVG3VunMHUqsthECS3pchBr5NtCqtTxNzkyoJbEz0Qg,1,1
/about-us/become-an-instructor/,19,5
/blog/category/learning-to-code/,5,4
/blog/meet-the-team-niall-morris/?fbclid=IwAR32rvcH4VReOqEyhtdzM5JyZgFJ1ODJlnLRmuGiBagsqzb4FzLlt3gJsyE,1,1
/for-employers/employer-case-studies/zonal-case-study/,1,5
/data-analysis-announcement/cost-and-funding/,67,5
/for-employers/employer-case-studies/freeagent/,1,17
/courses/statistical-modelling/,5,6
/events/info-taster-session-events/?fbclid=IwAR3wzs_VAtCX4yy6JcJrDQQIHGWBzFPR0HrDx7tGBrTDuHpwPwMpRh_VaXM,1,1
/?fbclid=IwAR0azkMSFfHJ5eb4WR6LaYtDNKts9t3W35fW2uUWiCJGPysHFTRJkMy9-Ho,1,1
/courses/professional-software-development/alasdairs-career-change/,10,1
/courses/ux-design-fundamentals/,81,4
/courses/statistical-modelling/,4,6
/courses/understanding-software-development/?fbclid=IwAR1BT04tKr3FmqhZ9f0j0rfxmE25rvbeob_Ld8KkWdG_uZ8T7t-0j2uilzQ,1,1
/data-analysis-announcement/?li_fat_id=686a9699-12bf-4ae8-85eb-eaa23f5fa155,1,1
/blog/win-20-off-a-full-time-codeclan-course-with-our-black-friday-lottery-competition/,1,20
/store/logo-t-shirt/,2,2
/courses/python-for-developers/?mc_cid=acc2976657&mc_eid=046a1102ab,1,1
/courses/agile-for-effective-teams/?mc_cid=acc2976657&mc_eid=5278f6141e,1,2
/blog/7-celebrities-didnt-know-code/,3,4
/courses/edinburgh/,37,4
/courses/understanding-programming/,2,12
/blog/meet-team-louise-instructor/,1,2
/courses/edaid-apply/,3,18
/digital-careers/ux-consultant/,1,11
/blog/category/inspiring-stories/page/2/,1,10
/data-analysis-announcement/?li_fat_id=57ca864d-e796-488c-af3a-430472ae5310,1,1
/blog/2017/03/01/,1,1
/about-us/,30,6
/?fbclid=IwAR3xNGsR1gAwgJfUQAx6Dt63fOCcWWdfeULJ7rSq7F-2O_AWvsNDXyIMHxk,1,1
/edinburgh/,1,23
/for-employers/employer-case-studies/freeagent/,1,17
/courses/thank-you-for-joining-our-bespoke-course/,2,4
/blog/meet-the-team-niall-morris/,11,1
/blog/apply-immersive-programming-course/,3,4
/courses/thank-you-for-joining-our-bespoke-course/,1,7
/data-analysis-announcement/?li_fat_id=aea4e13d-9c8f-472f-928d-8f7dada208d4,1,1
/courses/inverness/,1,10
/courses/python-for-developers/?mc_cid=b3c8d65720&mc_eid=f69d90bf59,1,1
/blog/meet-codeclans-first-highlands-partners/,2,2
/data-analysis-announcement/?fbclid=IwAR0TfSVuqqMv0bjcsdkQhzFixORQxaqmyf5_QSOUFjFXz1V-iPsGBsj-Lao,1,1
/data-analysis-announcement/?fbclid=IwAR39VogiGZO26kBtJb5Q3xYsf5uhmyZ5ynzaJMtg_wLfLBqER7Xmm7_Hxv8,1,1
/courses/professional-software-development/cost-and-funding/,69,7
/events/info-taster-session-events/?fbclid=IwAR2EGhH7ezKF8rZjGmmAv3FLG66go70BzB4nKj8q259wdJpafSexw27XzPw,1,1
/blog/2018/11/08/,1,1
/data-analysis-announcement/?fbclid=IwAR2w4ax0nnAzpoadDaY-gS5u_cvi8svPLtSbjwxb7bIb81Vg75xtjNX-m0k,1,1
/courses/visualisation-r/,44,2
/blog/learn-to-code-working/,1,14
/funding/,5,2
/students/5,1,2
/blog/9-websites-start-coding-journey/,3,6
/data-skills-survey/,2,1
/courses/professional-software-development/apply/,26,10
/data-analysis-announcement/?li_fat_id=686a9699-12bf-4ae8-85eb-eaa23f5fa155,1,1
/?fbclid=IwAR03O7-owYP5dGd0u3b3I3miZ6drS9IoH5441sZw1oFt0WgSI2oW1Wo_2Zg,1,1
/courses/ux-design-fundamentals/,81,4
/blog/page/3/,1,13
/about-us/,9,9
/blog/linda-scott-codeclan-cmo/?fbclid=IwAR3LmkUdZSYqE5lAuJCjNLziIRltPe16VDIJfhlBzbKAKRMwekYIjx7zEyA,1,1
/courses/full-stack-web-development/?fbclid=IwAR0Fb6k9Bu0bD4MVnpSg9iQZ_32Pv1DETNqoN5Ahv19Cj658wp3105NePeY,1,1
/data-analysis-announcement/?fbclid=IwAR1B6lPy8K4vCYmzTSwZX8Ct2goSsfhGzmIB5AE8aKCrBg0TMRPR_n5-MCg,1,1
/courses/professional-software-development/alasdairs-career-change/,1,5
/courses/data-analysis/case-study/,1,6
/black-friday-lottery/?fbclid=IwAR3e32-HCg5_hy5JL3edx0EYUvDsGQzmMrkxFuuch8c_mvpVCuJ9RIdB3dI,1,1
/for-employers/sponsorships/,7,5
/blog/codeclan-data-analysis-course-diary-001/?fbclid=IwAR11VtGbQfY6jkwQ-fxy7QT6_U0YUjaZ6eIBy-en-qFNFhTtPKKH2fFqzro,1,1
/courses/python-for-developers/?mc_cid=5d0201ce3f&mc_eid=a3d0522ec1,1,1
/?fbclid=IwAR3uNGf79CbyPELXIOdmGUZLLvCA4532_EUm4qfuoWmp2KkM5IvS48dN7WY,1,1
/about-us/our-team/?fbclid=IwAR041VFIv1SpLw4TQtiTGwoBlqm3ewO6xWq-m8XY7dyFKXqDlmnLmoucn1A,1,1
/courses/python-for-developers/?mc_cid=aab1876c7f&mc_eid=754f5f6b82,1,1
/courses/professional-software-development/thank-you-syllabus-download/,55,1
/for-employers/employer-case-studies/castlight-2/,1,26
/data-analysis-announcement/?li_fat_id=5bf72de0-575c-4866-aef9-a9cdd5b01bdc,1,5
/blog/category/employers/page/3/,1,1
/blog/codeclan-students-changed-career/,1,6
/data-analysis-announcement/?fbclid=IwAR0hoe4eWGTl7MSNdV7pCjJCFmWOZuOqsNCDg1UqUh7oxBHdKZt-Gk_HH1Q,1,1
/courses/python-for-developers/?mc_cid=aab1876c7f&mc_eid=754f5f6b82,1,1
/events/info-taster-session-events/?fbclid=IwAR3lmQVbOMJxo1fRvi7qT2BFh-OXo5-vFBifXq3OfuQEsiN66oZkL1zDyLo,1,7
/blog/why-learn-coding/,3,5
/courses/understanding-software-development/?fbclid=IwAR15oDOzzlu4GgGj3eG4m1jIA7wl19RXx1d2eDdkThgq-71uqawc9NR-sPY,1,1
/data-analysis-announcement/?li_fat_id=8736df43-ca45-4a85-9aa6-d88d5053a0b5,1,1
/courses/professional-software-development/student-projects/,5,2
/blog/codeclan-celebrates-turning-four-after-graduation-milestone/,18,1
