date,goal_completion_count,user_id,step,page,event
2019-12-23,1,1642,0,company.com/events/info-taster-session-events/,NA
2020-02-03,1,877,0,company.com/events/info-taster-session-events/,NA
2020-01-10,1,1066,1,company.com/courses/professional-software-development/,NA
2020-01-31,1,1189,2,company.com/courses/professional-software-development/,NA
2019-10-29,1,192,2,company.com/the-codeclan-experience/a-typical-day/,NA
2019-10-09,1,1434,2,company.com/data-analysis-announcement/apply-for-data-analysis/,NA
2020-02-19,1,1331,1,company.com/data-analysis-announcement/,NA
2019-09-12,1,275,1,company.com/events/,NA
2019-12-18,1,1094,1,company.com/courses/professional-software-development/,NA
2019-09-06,1,112,1,company.com/events/,NA
2019-09-27,1,146,2,company.com/,NA
2019-10-08,1,1314,0,company.com/events/info-taster-session-events/,NA
2019-10-24,1,303,0,company.com/events/glasgow/,NA
2020-01-02,1,1060,2,company.com/,NA
2019-11-19,1,253,1,company.com/events/,NA
2019-10-01,1,1184,2,company.com/courses/full-stack-web-development/,NA
2019-12-03,1,1019,1,company.com/courses/professional-software-development/,NA
2019-11-01,1,965,2,company.com/courses/,NA
2019-12-10,1,1634,1,company.com/events/info-taster-session-events/,NA
2019-10-01,1,349,1,company.com/glasgow/,NA
2019-12-15,1,1352,2,company.com/,NA
2020-02-11,1,852,1,company.com/,NA
2019-09-17,1,1204,0,company.com/events/info-taster-session-events/,NA
2020-02-25,1,867,0,company.com/events/info-taster-session-events/,NA
2020-02-05,1,654,0,company.com/events/info-taster-session-events/,NA
2019-09-03,1,1296,0,company.com/events/info-taster-session-events/,NA
2019-12-27,1,1574,0,company.com/events/info-taster-session-events/,NA
2020-02-17,1,886,3,company.com/courses/professional-software-development/,NA
2019-10-09,1,1606,2,company.com/events/info-taster-session-events/,NA
2020-01-17,1,1580,1,company.com/,NA
2019-09-10,1,120,1,company.com/events/,NA
2020-01-10,1,1114,0,company.com/events/info-taster-session-events/,NA
2019-09-13,1,1476,0,company.com/events/info-taster-session-events/,10
2019-09-09,1,48,3,company.com/blog/,10
2020-01-29,1,814,0,company.com/events/info-taster-session-events/,10
2019-09-12,1,417,0,company.com/events/info-taster-session-events/,10
2019-09-02,1,1276,1,company.com/courses/professional-software-development/thank-you-syllabus-download/,NA
2019-09-27,1,146,0,company.com/events/edinburgh/,NA
2019-12-05,1,259,1,company.com/events/,NA
2019-10-11,1,1191,1,company.com/courses/professional-software-development/,NA
2020-02-06,1,1502,1,company.com/events/,NA
2019-09-16,1,1568,1,company.com/events/info-taster-session-events/,NA
2019-10-20,1,1371,2,company.com/courses/agile-for-effective-teams/,NA
2019-11-09,1,1515,1,company.com/events/,NA
2019-10-10,1,1462,0,company.com/events/info-taster-session-events/,NA
2020-02-04,1,1363,1,company.com/data-analysis-announcement/,NA
2019-11-04,1,1463,1,company.com/data-analysis-announcement/apply-for-data-analysis/data_analysis_application_2,NA
2019-10-09,1,1044,2,company.com/,NA
2019-09-09,1,1264,0,company.com/events/info-taster-session-events/,NA
2020-01-31,1,78,2,company.com/courses/professional-software-development/,NA
2020-02-13,1,853,0,company.com/events/info-taster-session-events/,NA
2019-11-27,1,490,0,company.com/events/info-taster-session-events/,10
2020-01-14,1,1005,0,company.com/events/info-taster-session-events/,10
2019-09-24,1,1104,1,company.com/courses/professional-software-development/,10
2019-11-13,1,949,3,company.com/blog/new-career-in-tech-autumn/,10
2019-11-05,1,174,1,company.com/events/,NA
2020-01-07,1,747,1,company.com/,NA
2020-02-07,1,1591,2,company.com/events/other-events/,NA
2020-02-03,1,1234,1,company.com/courses/professional-software-development/,NA
2019-10-10,1,1485,0,company.com/events/info-taster-session-events/,NA
2019-09-10,1,946,0,company.com/events/info-taster-session-events/,NA
2019-11-05,1,172,2,company.com/courses/professional-software-development/apply/,NA
2019-10-31,1,281,3,company.com/,NA
2019-12-10,1,1109,0,company.com/events/info-taster-session-events/,NA
2019-12-27,1,1625,0,company.com/events/info-taster-session-events/,NA
2020-01-10,1,1439,1,company.com/data-analysis-announcement/,NA
2020-01-25,1,796,1,company.com/,NA
2020-02-03,1,834,0,company.com/events/info-taster-session-events/,NA
2020-01-14,1,1621,0,company.com/events/info-taster-session-events/,NA
2019-09-05,1,1260,1,company.com/courses/professional-software-development/student-case-studies/,NA
2019-12-10,1,1092,3,company.com/,10
2019-09-09,1,1254,2,company.com/courses/professional-software-development/,10
2019-11-16,1,1047,2,company.com/courses/understanding-software-development/,NA
2019-09-09,1,1254,3,company.com/edinburgh/,NA
2020-01-13,1,1478,0,company.com/events/info-taster-session-events/,10
2020-02-03,1,1217,0,company.com/events/info-taster-session-events/,10
2019-12-15,1,888,2,company.com/courses/,NA
2019-09-25,1,695,1,company.com/,NA
2020-01-23,1,1172,2,company.com/courses/edinburgh/,NA
2019-09-20,1,237,0,company.com/events/glasgow/,NA
2019-09-05,1,1378,1,company.com/data-analysis-announcement/,NA
2019-12-02,1,507,0,company.com/events/info-taster-session-events/,NA
2019-10-03,1,1186,2,company.com/courses/professional-software-development/apply/,10
2019-09-09,1,688,0,company.com/events/info-taster-session-events/,10
2019-09-29,1,150,0,company.com/events/edinburgh/,NA
2020-01-10,1,586,0,company.com/events/info-taster-session-events/,NA
2019-09-22,1,941,0,company.com/events/info-taster-session-events/,NA
2019-10-08,1,186,3,company.com/courses/,NA
2020-01-30,1,904,2,company.com/courses/professional-software-development/curriculum/,NA
2020-01-31,1,1415,1,company.com/data-analysis-announcement/,NA
2020-02-25,1,214,3,company.com/about-us/our-team/our-board/,NA
2019-11-03,1,1463,2,company.com/data-analysis-announcement/apply-for-data-analysis/,NA
2019-09-05,1,1286,3,company.com/courses/glasgow/,NA
2019-10-03,1,702,0,company.com/events/info-taster-session-events/,NA
2020-01-18,1,605,0,company.com/events/info-taster-session-events/,NA
2019-10-08,1,128,0,company.com/events/edinburgh/,NA
2020-01-14,1,1621,1,company.com/glasgow/,NA
2019-09-13,1,1504,1,company.com/events/,10
2020-01-14,1,1410,0,company.com/events/info-taster-session-events/,10
2020-01-14,1,1578,1,company.com/events/info-taster-session-events/,10
2019-12-30,1,1380,1,company.com/data-analysis-announcement/,10
2020-01-07,1,1167,2,company.com/courses/edinburgh/,10
2019-09-12,1,275,2,company.com/inverness/,10
2020-02-04,1,1119,2,company.com/courses/,NA
2020-01-07,1,1635,2,company.com/the-codeclan-experience/,NA
2019-12-27,1,1640,0,company.com/events/info-taster-session-events/,NA
2020-02-24,1,1178,3,company.com/,NA
2019-11-30,1,1424,2,company.com/courses/professional-software-development/cost-and-funding/,NA
2019-10-10,1,367,3,company.com/for-employers/community-outreach/,NA
2020-02-12,1,66,0,company.com/events/edinburgh/,NA
2019-09-24,1,50,2,company.com/,NA
2019-12-09,1,1099,2,company.com/,NA
2019-09-03,1,247,0,company.com/events/glasgow/,NA
2020-02-03,1,1079,1,company.com/courses/professional-software-development/,NA
2020-01-17,1,76,3,company.com/glasgow/,NA
2020-01-01,1,1556,3,company.com/events/info-taster-session-events/,NA
2020-02-26,1,676,0,company.com/events/info-taster-session-events/,NA
2020-02-06,1,880,0,company.com/events/info-taster-session-events/,NA
2020-01-08,1,754,0,company.com/events/info-taster-session-events/,10
2019-09-11,1,1158,0,company.com/events/info-taster-session-events/,10
2019-11-01,1,1569,1,company.com/events/info-taster-session-events/,10
2019-09-05,1,686,0,company.com/events/info-taster-session-events/,NA
2019-09-26,1,249,1,company.com/events/,NA
2019-11-21,1,1572,0,company.com/events/info-taster-session-events/,NA
2019-10-03,1,1186,0,company.com/events/info-taster-session-events/,NA
2020-01-31,1,1189,0,company.com/events/partner-events/,NA
2019-11-16,1,1046,2,company.com/,NA
2019-11-27,1,1050,0,company.com/events/info-taster-session-events/,NA
2019-10-01,1,1420,2,company.com/data-analysis-announcement/cost-and-funding/,NA
2020-02-12,1,1121,1,company.com/courses/professional-software-development/,NA
2020-02-09,1,996,0,company.com/events/info-taster-session-events/,NA
2019-09-24,1,50,0,company.com/digital-careers/,NA
2019-10-04,1,1404,3,company.com/courses/full-stack-web-development/,NA
2020-01-13,1,1446,1,company.com/data-analysis-announcement/,NA
2019-11-21,1,480,0,company.com/events/info-taster-session-events/,NA
2019-09-21,1,335,1,company.com/glasgow/,NA
2020-01-12,1,1211,0,company.com/events/info-taster-session-events/,NA
2020-02-04,1,917,3,company.com/events/other-events/,NA
2019-12-14,1,1394,2,company.com/courses/browse-all-course-dates/,NA
2019-10-21,1,42,1,company.com/events/info-taster-session-events/,NA
2019-09-24,1,293,0,company.com/events/glasgow/,NA
2019-11-01,1,1195,2,company.com/courses/professional-software-development/,NA
2019-09-10,1,120,0,company.com/events/edinburgh/,NA
2020-02-05,1,842,0,company.com/events/info-taster-session-events/,NA
2019-11-29,1,498,0,company.com/events/info-taster-session-events/,NA
2019-09-08,1,114,1,company.com/events/,NA
2020-01-07,1,572,0,company.com/events/info-taster-session-events/,NA
2020-02-05,1,842,0,company.com/events/info-taster-session-events/,NA
2019-11-04,1,100,2,company.com/,NA
2019-10-31,1,281,3,company.com/,NA
2020-02-03,1,828,1,company.com/,NA
2020-01-09,1,1138,3,company.com/courses/edinburgh/,NA
2019-12-02,1,1546,0,company.com/events/info-taster-session-events/,10
2019-12-27,1,1625,1,company.com/the-codeclan-experience/the-alumni/,10
2019-11-12,1,373,0,company.com/events/glasgow/,10
2019-09-24,1,1176,3,company.com/edinburgh/,10
2020-02-01,1,948,0,company.com/events/info-taster-session-events/,NA
2019-10-04,1,1404,2,company.com/courses/edinburgh/,NA
2019-09-03,1,1296,2,company.com/courses/,NA
2019-09-29,1,184,2,company.com/,NA
2020-01-10,1,580,0,company.com/events/info-taster-session-events/,NA
2019-10-11,1,160,2,company.com/,NA
2020-02-03,1,834,1,company.com/,10
2019-10-25,1,1085,2,company.com/,10
2019-12-02,1,1538,2,company.com/data-analysis-announcement/,10
2020-01-11,1,1432,1,company.com/data-analysis-announcement/,NA
2019-10-14,1,45,2,company.com/,NA
2019-10-24,1,365,0,company.com/events/glasgow/,NA
2019-11-30,1,944,2,company.com/data-analysis-announcement/,NA
2019-09-13,1,1476,2,company.com/,NA
2020-01-04,1,557,0,company.com/events/info-taster-session-events/,NA
2019-11-07,1,375,1,company.com/glasgow/,NA
2019-11-30,1,944,1,company.com/admissions-track/,NA
2019-09-09,1,1264,2,company.com/courses/professional-software-development/,NA
2019-12-10,1,1109,1,company.com/courses/professional-software-development/,NA
2019-11-29,1,1151,1,company.com/courses/professional-software-development/,NA
2020-01-04,1,1097,1,company.com/courses/professional-software-development/,NA
2019-09-18,1,1602,0,company.com/events/info-taster-session-events/,NA
2020-02-06,1,660,0,company.com/events/info-taster-session-events/,NA
2019-10-28,1,305,1,company.com/glasgow/,NA
2019-09-16,1,1568,0,company.com/events/info-taster-session-events/,NA
2019-12-15,1,727,0,company.com/events/info-taster-session-events/,NA
2019-09-02,1,1276,1,company.com/courses/professional-software-development/thank-you-syllabus-download/,NA
2020-01-12,1,1624,1,company.com/the-codeclan-experience/the-alumni/,NA
2020-01-31,1,1033,1,company.com/courses/professional-software-development/,NA
2019-09-24,1,293,1,company.com/glasgow/,NA
2019-11-01,1,1195,2,company.com/courses/professional-software-development/,NA
2020-01-21,1,38,0,company.com/courses/professional-software-development/,NA
2020-01-29,1,930,0,company.com/events/info-taster-session-events/,NA
2020-01-02,1,735,1,company.com/,NA
2019-09-12,1,417,0,company.com/events/info-taster-session-events/,NA
2020-02-24,1,1170,0,company.com/events/info-taster-session-events/,NA
2019-11-27,1,1430,1,company.com/data-analysis-announcement/,NA
2019-11-14,1,1188,0,company.com/events/info-taster-session-events/,NA
2020-02-26,1,869,0,company.com/events/info-taster-session-events/,NA
2020-02-10,1,852,1,company.com/,NA
2020-01-13,1,594,0,company.com/events/info-taster-session-events/,NA
2020-01-18,1,1202,1,company.com/courses/professional-software-development/,NA
2019-09-13,1,1336,1,company.com/data-analysis-announcement/,10
2020-01-13,1,594,0,company.com/events/info-taster-session-events/,10
2019-09-13,1,1336,1,company.com/data-analysis-announcement/,NA
2019-09-03,1,1395,1,company.com/data-analysis-announcement/,NA
2020-02-28,1,212,3,company.com/about-us/our-team/our-board/,NA
2020-01-05,1,1142,0,company.com/events/info-taster-session-events/,NA
2019-10-22,1,1427,2,company.com/data-analysis-announcement/,10
2020-01-14,1,1072,1,company.com/courses/professional-software-development/,10
2019-10-04,1,152,2,company.com/,10
2019-11-27,1,1319,1,company.com/data-analysis-announcement/,10
2019-11-27,1,892,0,company.com/events/info-taster-session-events/,10
2020-01-10,1,582,0,company.com/events/info-taster-session-events/,10
2019-12-02,1,1546,2,company.com/events/info-sessions/,10
2020-01-28,1,1232,0,company.com/events/info-taster-session-events/,NA
2020-02-26,1,872,0,company.com/events/info-taster-session-events/,NA
2019-10-15,1,130,0,company.com/events/edinburgh/,NA
2019-10-20,1,1371,3,company.com/,10
2020-01-07,1,744,1,company.com/,10
2019-09-03,1,1124,3,company.com/,10
2019-12-01,1,257,0,company.com/events/glasgow/,NA
2020-02-03,1,830,1,company.com/,NA
2019-09-06,1,88,2,company.com/courses/professional-software-development/curriculum/,10
2020-01-25,1,912,0,company.com/events/info-taster-session-events/,10
2020-02-12,1,1366,0,company.com/events/info-taster-session-events/,10
2019-10-04,1,1404,2,company.com/courses/edinburgh/,10
2019-10-14,1,1531,3,company.com/courses/,10
2020-02-04,1,835,0,company.com/events/info-taster-session-events/,10
2020-02-03,1,877,1,company.com/,10
2019-10-05,1,704,1,company.com/,10
2019-09-02,1,265,2,company.com/courses/ux-design-fundamentals/,NA
2019-12-28,1,1265,3,company.com/courses/full-stack-web-development/,NA
2019-09-06,1,327,1,company.com/glasgow/,NA
2019-09-16,1,1272,3,company.com/,NA
2019-11-11,1,967,1,company.com/courses/browse-all-course-dates/,10
2020-01-21,1,928,3,company.com/data-analysis-announcement/,10
2020-02-21,1,978,1,company.com/courses/data-analysis/,10
2020-02-18,1,922,0,company.com/events/info-taster-session-events/,NA
2020-01-04,1,1097,3,company.com/,NA
2020-01-12,1,767,0,company.com/events/info-taster-session-events/,NA
2019-09-18,1,964,0,company.com/events/info-taster-session-events/,NA
2019-10-09,1,1434,0,company.com/events/info-taster-session-events/,NA
2019-12-30,1,1057,0,company.com/events/info-taster-session-events/,NA
2019-12-27,1,1625,1,company.com/the-codeclan-experience/a-typical-day/,NA
2019-10-28,1,1557,1,company.com/events/info-taster-session-events/,NA
2019-12-21,1,1182,1,company.com/courses/professional-software-development/,NA
2019-09-17,1,1204,2,company.com/courses/professional-software-development/cost-and-funding/,NA
2019-09-27,1,146,1,company.com/events/,NA
2019-09-06,1,88,1,company.com/courses/professional-software-development/apply/,NA
2020-01-29,1,1281,3,company.com/data-analysis-announcement/,10
2019-09-01,1,1564,0,company.com/events/info-taster-session-events/,10
2019-10-10,1,1462,0,company.com/events/info-taster-session-events/,10
2020-01-09,1,756,0,company.com/events/info-taster-session-events/,10
2019-11-05,1,170,0,company.com/events/edinburgh/,NA
2020-01-06,1,1166,1,company.com/courses/professional-software-development/,NA
2020-01-13,1,1068,1,company.com/courses/professional-software-development/,NA
2019-11-05,1,108,0,company.com/events/edinburgh/,NA
2020-02-04,1,1160,0,company.com/events/info-taster-session-events/,NA
2019-09-22,1,941,2,company.com/the-codeclan-experience/a-typical-day/,NA
2019-11-01,1,168,2,company.com/,NA
2019-09-13,1,1336,0,company.com/events/info-taster-session-events/,NA
2019-11-17,1,1540,2,company.com/events/info-sessions/,NA
2019-09-18,1,98,0,company.com/events/edinburgh/,NA
2020-02-01,1,948,1,company.com/about-us/,NA
2019-12-03,1,512,0,company.com/events/info-taster-session-events/,NA
2019-09-02,1,1288,0,company.com/events/info-taster-session-events/,NA
2019-09-02,1,235,2,company.com/courses/professional-software-development/curriculum/,NA
2019-11-19,1,1318,1,company.com/data-analysis-announcement/,NA
2020-01-29,1,930,3,company.com/about-us/our-team/,NA
2020-02-03,1,1216,3,company.com/courses/professional-software-development/,NA
2019-11-19,1,1318,0,company.com/events/info-taster-session-events/,NA
2020-01-10,1,1064,2,company.com/,NA
2020-01-21,1,928,3,company.com/data-analysis-announcement/,NA
2019-09-11,1,1158,1,company.com/courses/professional-software-development/,NA
2020-01-05,1,1162,2,company.com/courses/edinburgh/,NA
2019-09-01,1,973,0,company.com/events/info-taster-session-events/,NA
2020-02-24,1,1170,2,company.com/courses/edinburgh/,NA
2019-10-14,1,1543,1,company.com/events/,NA
2019-10-24,1,303,1,company.com/glasgow/,10
2019-11-11,1,227,0,company.com/events/glasgow/,10
2019-10-08,1,1302,0,company.com/events/info-taster-session-events/,10
2020-01-13,1,895,2,company.com/courses/professional-software-development/,NA
2020-02-25,1,1628,1,company.com/the-codeclan-experience/a-typical-day/,NA
2019-12-23,1,542,0,company.com/events/info-taster-session-events/,NA
2019-12-08,1,724,0,company.com/events/info-taster-session-events/,NA
2019-10-01,1,1420,1,company.com/data-analysis-announcement/,NA
2020-01-30,1,625,0,company.com/events/info-taster-session-events/,NA
2019-10-10,1,1462,3,company.com/courses/ux-advanced/,NA
2019-09-03,1,247,0,company.com/events/glasgow/,NA
2019-09-01,1,973,2,company.com/,NA
2019-12-12,1,1328,0,company.com/events/info-taster-session-events/,NA
2020-01-14,1,778,0,company.com/events/info-taster-session-events/,NA
2020-01-02,1,735,1,company.com/,NA
2019-11-26,1,914,0,company.com/events/info-taster-session-events/,NA
2019-09-17,1,691,0,company.com/events/info-taster-session-events/,NA
2019-09-03,1,1400,0,company.com/events/info-taster-session-events/,NA
2020-02-26,1,900,3,company.com/,NA
2019-12-03,1,1022,1,company.com/courses/professional-software-development/,NA
2019-09-04,1,1096,3,company.com/,NA
2019-11-19,1,1318,0,company.com/events/info-taster-session-events/,NA
2020-01-02,1,735,1,company.com/,NA
2020-01-11,1,1358,1,company.com/data-analysis-announcement/,10
2019-10-10,1,156,2,company.com/,10
2019-09-18,1,964,1,company.com/courses/,10
2019-09-23,1,1128,1,company.com/courses/professional-software-development/,10
2020-01-21,1,38,0,company.com/,NA
2019-11-13,1,251,0,company.com/events/glasgow/,NA
2019-09-17,1,420,0,company.com/events/info-taster-session-events/,NA
2020-01-09,1,1138,0,company.com/events/info-taster-session-events/,NA
2019-11-22,1,1441,1,company.com/data-analysis-announcement/,10
2019-10-28,1,1557,2,company.com/events/edinburgh/,10
2019-12-02,1,1538,2,company.com/courses/r-programming/,10
2019-10-29,1,379,3,company.com/Glasgow/,10
2020-01-29,1,1585,1,company.com/,NA
2019-12-30,1,1241,2,company.com/Edinburgh/,NA
2020-02-05,1,654,0,company.com/events/info-taster-session-events/,NA
2020-02-03,1,834,1,company.com/,NA
2019-10-04,1,154,2,company.com/,NA
2019-11-09,1,1647,0,company.com/events/info-taster-session-events/,NA
2020-01-14,1,597,0,company.com/events/info-taster-session-events/,NA
2020-01-08,1,1112,1,company.com/courses/professional-software-development/,NA
2019-09-02,1,404,0,company.com/events/info-taster-session-events/,10
2020-02-04,1,933,0,company.com/events/info-taster-session-events/,NA
2019-12-15,1,888,1,company.com/,NA
2019-09-12,1,188,0,company.com/events/edinburgh/,NA
2019-10-30,1,208,1,company.com/courses/,NA
2019-12-17,1,729,1,company.com/,NA
2020-02-03,1,1079,0,company.com/events/info-taster-session-events/,NA
2020-01-30,1,631,0,company.com/events/info-taster-session-events/,NA
2019-10-24,1,303,0,company.com/events/glasgow/,NA
2019-09-08,1,1526,0,company.com/events/info-taster-session-events/,NA
