date,hour,minute,goal_completion_count,user_id,step,page
2019-10-01,07,32,1,1420,1,company.com/data-analysis-announcement/
2019-12-28,07,06,1,1422,1,company.com/events/info-taster-session-events/
2019-12-28,07,46,1,1422,1,company.com/data-analysis-announcement/
2019-12-28,07,50,1,1422,1,company.com/data-analysis-announcement/
2019-11-30,10,09,1,1424,1,company.com/events/info-taster-session-events/
2019-11-30,10,26,1,1424,2,company.com/data-analysis-announcement/
2019-11-30,10,36,1,1424,2,company.com/data-analysis-announcement/apply-for-data-analysis/
2019-11-30,10,52,1,1424,3,company.com/black-friday-lottery/
2019-09-18,19,07,1,1426,2,company.com/events/info-taster-session-events/
2019-09-18,19,13,1,1426,0,company.com/data-analysis-announcement/
2019-09-18,19,19,1,1426,0,company.com/data-analysis-announcement/apply-for-data-analysis/
2019-09-18,19,35,1,1426,3,company.com/data-analysis-announcement/
2019-10-22,05,21,1,1427,0,company.com/events/info-taster-session-events/
2019-10-22,05,21,1,1427,2,company.com/data-analysis-announcement/
2019-10-22,05,35,1,1427,1,company.com/data-analysis-announcement/apply-for-data-analysis/
2019-10-22,05,09,1,1427,1,company.com/data-analysis-announcement/
2019-11-27,08,44,1,1430,0,company.com/events/info-taster-session-events/
2019-11-27,08,04,1,1430,0,company.com/data-analysis-announcement/
2019-11-27,08,13,1,1430,1,company.com/data-analysis-announcement/apply-for-data-analysis/
2019-11-27,08,26,1,1430,1,company.com/data-analysis-announcement/
2020-01-11,09,18,1,1432,2,company.com/events/info-taster-session-events/
2020-01-11,09,48,1,1432,1,company.com/data-analysis-announcement/
2020-01-11,09,19,1,1432,2,company.com/data-analysis-announcement/apply-for-data-analysis/
2020-01-11,09,32,1,1432,2,company.com/data-analysis-announcement/
2019-10-09,21,04,1,1434,1,company.com/events/info-taster-session-events/
2019-10-09,21,19,1,1434,2,company.com/data-analysis-announcement/
2019-10-09,21,42,1,1434,1,company.com/data-analysis-announcement/cost-and-funding/
2019-10-09,21,14,1,1434,0,company.com/courses/edaid-apply/
2019-10-25,15,04,1,1435,0,company.com/events/info-taster-session-events/
2019-10-25,15,28,1,1435,0,company.com/data-analysis-announcement/
2019-10-25,15,34,1,1435,0,company.com/data-analysis-announcement/cost-and-funding/
2019-10-25,15,31,1,1435,1,company.com/data-analysis-announcement/
2020-01-26,12,49,1,1438,2,company.com/events/info-taster-session-events/
2020-01-26,12,03,1,1438,3,company.com/data-analysis-announcement/
2020-01-26,12,58,1,1438,3,company.com/data-analysis-announcement/data-course-application-process/
2020-01-26,12,44,1,1438,0,company.com/data-analysis-announcement/
2020-01-10,23,00,1,1439,1,company.com/events/info-taster-session-events/
2020-01-10,23,49,1,1439,1,company.com/data-analysis-announcement/
2020-01-10,23,06,1,1439,3,company.com/data-analysis-announcement/data-course-application-process/
2020-01-10,23,28,1,1439,1,company.com/data-analysis-announcement/cost-and-funding/
2019-11-22,07,25,1,1441,0,company.com/events/info-taster-session-events/
2019-11-22,07,13,1,1441,1,company.com/data-analysis-announcement/
2019-11-22,07,16,1,1441,2,company.com/enquire/
2019-11-22,07,32,1,1441,3,company.com/courses/professional-software-development/cost-and-funding/
2019-10-01,07,58,1,1443,1,company.com/events/info-taster-session-events/
2019-10-01,07,04,1,1443,2,company.com/data-analysis-announcement/
2019-10-01,07,31,1,1443,2,company.com/events/info-taster-session-events/
2019-10-01,07,54,1,1443,2,company.com/data-analysis-announcement/
2020-01-13,22,34,1,1446,2,company.com/events/info-taster-session-events/
2020-01-13,22,23,1,1446,0,company.com/data-analysis-announcement/
2020-01-13,22,18,1,1446,2,company.com/events/info-taster-session-events/
2020-01-13,22,58,1,1446,0,company.com/data-analysis-announcement/
2019-12-22,17,42,1,1447,3,company.com/events/info-taster-session-events/
2019-12-22,17,19,1,1447,0,company.com/data-analysis-announcement/
2019-12-22,17,36,1,1447,1,company.com/events/info-taster-session-events/
2019-12-22,17,01,1,1447,0,company.com/events/info-taster-session-events/
2020-01-13,15,15,1,1449,1,company.com/events/info-taster-session-events/
2020-01-13,15,53,1,1449,2,company.com/data-analysis-announcement/
2020-01-13,15,08,1,1449,2,company.com/events/info-taster-session-events/
2020-01-13,15,23,1,1449,2,company.com/events/other-events/
2019-10-29,01,42,1,1451,2,company.com/events/info-taster-session-events/
2019-10-29,01,37,1,1451,0,company.com/data-analysis-announcement/
2019-09-21,23,23,1,1453,1,company.com/events/info-taster-session-events/
2019-09-21,23,08,1,1453,2,company.com/data-analysis-announcement/
2019-09-21,23,47,1,1454,1,company.com/events/info-taster-session-events/
2019-09-21,23,30,1,1454,3,company.com/data-analysis-announcement/
2020-01-13,13,34,1,1455,0,company.com/events/info-taster-session-events/
2020-01-13,13,25,1,1455,3,company.com/data-analysis-announcement/apply-for-data-analysis/
2020-01-13,13,43,1,1455,0,company.com/data-analysis-announcement/
2020-01-13,13,42,1,1455,1,company.com/courses/
2019-09-24,21,16,1,1458,0,company.com/events/info-taster-session-events/
2019-09-24,21,59,1,1458,0,company.com/data-analysis-announcement/apply-for-data-analysis/data_analysis_application_2
2019-09-24,21,33,1,1458,2,company.com/data-analysis-announcement/apply-for-data-analysis/data_analysis_application_1
2019-09-24,21,11,1,1458,2,company.com/data-analysis-announcement/apply-for-data-analysis/
2019-10-04,12,03,1,1460,0,company.com/events/info-taster-session-events/
2019-10-04,12,50,1,1460,1,company.com/data-analysis-announcement/apply-for-data-analysis/data_analysis_application_2
2019-10-04,12,36,1,1460,0,company.com/data-analysis-announcement/apply-for-data-analysis/data_analysis_application_1
2019-10-04,12,11,1,1460,0,company.com/data-analysis-announcement/apply-for-data-analysis/
2019-10-10,01,09,1,1462,1,company.com/events/info-taster-session-events/
2019-10-10,01,15,1,1462,2,company.com/data-analysis-announcement/apply-for-data-analysis/data_analysis_application_2
2019-10-10,01,39,1,1462,3,company.com/data-analysis-announcement/apply-for-data-analysis/data_analysis_application_1
2019-10-10,01,30,1,1462,0,company.com/data-analysis-announcement/apply-for-data-analysis/
2019-11-04,23,10,1,1463,1,company.com/events/info-taster-session-events/
2019-11-04,23,21,1,1463,0,company.com/data-analysis-announcement/cost-and-funding/
2019-11-04,23,49,1,1463,2,company.com/courses/ux-advanced/
2019-11-04,23,52,1,1463,1,company.com/courses/professional-software-development/cost-and-funding/
2019-09-02,00,21,1,1465,2,company.com/events/info-taster-session-events/
2019-09-02,00,51,1,1465,1,company.com/data-analysis-announcement/cost-and-funding/
2019-09-02,00,12,1,1465,2,company.com/glasgow/
2020-01-09,15,17,1,1467,1,company.com/events/info-taster-session-events/
2020-01-09,15,07,1,1467,1,company.com/data-analysis-announcement/cost-and-funding/
2020-01-09,15,33,1,1467,2,company.com/the-codeclan-experience/a-typical-day/
2020-01-09,15,04,1,1467,1,company.com/for-employers/
2019-09-15,18,40,1,1469,2,company.com/events/info-taster-session-events/
2019-09-15,18,44,1,1469,0,company.com/digital-careers/
2019-09-15,18,34,1,1469,0,company.com/digital-careers/test-engineer/
2019-09-15,18,55,1,1469,1,company.com/digital-careers/
2019-10-02,09,39,1,1471,1,company.com/events/info-taster-session-events/
2019-10-02,09,54,1,1471,0,company.com/digital-careers/
2019-10-02,09,28,1,1472,2,company.com/events/info-taster-session-events/
2019-10-02,09,04,1,1472,1,company.com/digital-careers/
2020-02-20,10,27,1,1474,0,company.com/events/info-taster-session-events/
2020-02-20,10,05,1,1474,0,company.com/edinburgh/
2019-09-13,08,22,1,1476,0,company.com/events/info-taster-session-events/
2019-09-13,08,32,1,1476,3,company.com/edinburgh/
2019-09-13,08,32,1,1476,1,company.com/
2019-09-13,08,29,1,1476,3,company.com/courses/
2020-01-13,15,30,1,1478,1,company.com/events/info-taster-session-events/
2020-01-13,15,59,1,1478,0,company.com/Edinburgh/
2020-02-26,12,55,1,1480,2,company.com/events/info-taster-session-events/
2020-02-26,12,20,1,1480,1,company.com/Edinburgh/
2019-09-09,09,23,1,1482,1,company.com/events/info-taster-session-events/
2019-09-09,09,13,1,1482,2,company.com/enquire/
2019-09-09,09,12,1,1482,0,company.com/
2019-09-12,12,10,1,1483,2,company.com/events/info-taster-session-events/
2019-09-12,12,32,1,1483,2,company.com/events/
2019-10-10,12,46,1,1485,1,company.com/events/info-taster-session-events/
2019-10-10,12,14,1,1485,1,company.com/events/
2019-10-21,11,00,1,1487,0,company.com/events/info-taster-session-events/
2019-10-21,11,45,1,1487,2,company.com/events/
2019-11-12,17,35,1,1489,1,company.com/events/info-taster-session-events/
2019-11-12,17,30,1,1489,3,company.com/events/
2019-11-26,15,38,1,1492,0,company.com/events/info-taster-session-events/
2019-11-26,15,57,1,1492,1,company.com/events/
2019-12-09,13,01,1,1493,0,company.com/events/info-taster-session-events/
2019-12-09,13,41,1,1493,0,company.com/events/
2019-12-21,11,05,1,1495,0,company.com/events/info-taster-session-events/
2019-12-21,11,59,1,1495,0,company.com/events/
2020-01-14,17,56,1,1497,0,company.com/events/info-taster-session-events/
2020-01-14,17,18,1,1497,0,company.com/events/
2020-02-01,10,29,1,1500,1,company.com/events/info-taster-session-events/
2020-02-01,10,45,1,1500,0,company.com/events/
2020-02-06,15,14,1,1502,1,company.com/events/info-taster-session-events/
2020-02-06,15,51,1,1502,3,company.com/events/
2019-09-13,09,18,1,1504,1,company.com/events/info-taster-session-events/
2019-09-13,09,46,1,1504,0,company.com/events/
2019-09-13,09,42,1,1504,2,company.com/
2019-10-07,09,05,1,1506,0,company.com/events/info-taster-session-events/
2019-10-07,09,32,1,1506,0,company.com/events/
2019-10-07,09,39,1,1506,1,company.com/
2019-10-07,17,00,1,1508,0,company.com/events/info-taster-session-events/
2019-10-07,17,00,1,1508,1,company.com/events/
2019-10-07,17,19,1,1508,1,company.com/
2019-10-10,09,58,1,1510,3,company.com/events/info-taster-session-events/
2019-10-10,09,42,1,1510,2,company.com/events/
2019-10-10,09,58,1,1510,2,company.com/
2019-10-10,15,00,1,1512,1,company.com/events/info-taster-session-events/
2019-10-10,15,45,1,1512,2,company.com/events/
2019-10-10,15,22,1,1512,1,company.com/
2019-10-21,13,11,1,1513,1,company.com/events/info-taster-session-events/
2019-10-21,13,14,1,1513,3,company.com/events/
2019-10-21,13,19,1,1513,2,company.com/
2019-11-09,12,45,1,1515,0,company.com/events/info-taster-session-events/
2019-11-09,12,15,1,1515,0,company.com/events/
2019-11-09,12,09,1,1515,2,company.com/
2019-11-17,20,08,1,1518,0,company.com/events/info-taster-session-events/
2019-11-17,20,05,1,1518,3,company.com/events/
2019-11-17,20,50,1,1518,1,company.com/
2019-11-26,20,45,1,1519,0,company.com/events/info-taster-session-events/
2019-11-26,20,44,1,1519,1,company.com/events/
2019-11-26,20,08,1,1519,1,company.com/
2019-11-30,12,46,1,1521,2,company.com/events/info-taster-session-events/
2019-11-30,12,18,1,1521,1,company.com/events/
2019-11-30,12,50,1,1521,0,company.com/
2019-12-03,18,10,1,1524,0,company.com/events/info-taster-session-events/
2019-12-03,18,37,1,1524,2,company.com/events/
2019-12-03,18,38,1,1524,0,company.com/
2019-09-08,18,38,1,1526,1,company.com/events/info-taster-session-events/
2019-09-08,18,03,1,1526,0,company.com/events/
2019-09-08,18,49,1,1526,0,company.com/
2019-09-08,18,39,1,1526,1,company.com/courses/professional-software-development/
2019-10-17,14,24,1,1527,0,company.com/events/info-taster-session-events/
2019-10-17,14,37,1,1527,1,company.com/events/
2019-10-17,14,37,1,1527,1,company.com/
2019-10-17,14,39,1,1527,2,company.com/courses/professional-software-development/
2020-01-08,18,39,1,1530,3,company.com/events/info-taster-session-events/
2020-01-08,18,09,1,1530,3,company.com/events/
2020-01-08,18,22,1,1530,0,company.com/
2020-01-08,18,19,1,1530,2,company.com/courses/professional-software-development/curriculum/
2019-10-14,10,03,1,1531,1,company.com/events/info-taster-session-events/
2019-10-14,10,47,1,1531,2,company.com/events/
2019-10-14,10,50,1,1531,0,company.com/
2019-10-14,10,12,1,1531,3,company.com/enquire/
2019-09-02,15,28,1,1534,0,company.com/events/info-taster-session-events/
2019-09-02,15,38,1,1534,3,company.com/events/
2019-09-02,15,45,1,1534,0,company.com/courses/
2019-09-02,15,27,1,1534,0,company.com/
2019-09-23,12,25,1,1536,0,company.com/events/info-taster-session-events/
2019-09-23,12,39,1,1536,0,company.com/events/
2019-09-23,12,30,1,1536,0,company.com/courses/professional-software-development/application-and-dates/
2019-09-23,12,35,1,1536,1,company.com/
2019-12-02,17,55,1,1538,1,company.com/events/info-taster-session-events/
2019-12-02,17,50,1,1538,3,company.com/events/
2019-12-02,17,20,1,1538,0,company.com/courses/professional-software-development/cost-and-funding/
2019-11-17,20,37,1,1540,1,company.com/events/info-taster-session-events/
2019-11-17,20,11,1,1540,0,company.com/events/
2019-11-17,20,50,1,1540,0,company.com/courses/r-programming/
2019-11-17,20,33,1,1540,3,company.com/
2019-11-06,15,00,1,1541,1,company.com/events/info-taster-session-events/
2019-11-06,15,07,1,1541,0,company.com/events/
2019-11-06,15,58,1,1541,0,company.com/courses/r-programming/
2019-11-06,15,02,1,1541,3,company.com/data-analysis-announcement/
2019-10-14,13,02,1,1543,2,company.com/events/info-taster-session-events/
2019-10-14,13,53,1,1543,0,company.com/events/
2019-10-14,13,52,1,1543,0,company.com/events/edinburgh/
2019-12-02,21,06,1,1546,3,company.com/events/info-taster-session-events/
2019-12-02,21,34,1,1546,2,company.com/events/
2019-12-02,21,10,1,1546,0,company.com/events/info-sessions/
2020-01-23,15,18,1,1548,0,company.com/events/info-taster-session-events/
2020-01-23,15,19,1,1548,1,company.com/events/
2020-01-23,15,32,1,1548,3,company.com/events/info-taster-session-events/
2019-11-19,09,17,1,1550,0,company.com/events/info-taster-session-events/
2019-11-19,09,17,1,1550,0,company.com/events/
2019-11-19,09,39,1,1550,0,company.com/funding/
2019-11-19,09,13,1,1550,3,company.com/funding/
2019-12-23,09,41,1,1551,0,company.com/events/info-taster-session-events/
2019-12-23,09,52,1,1551,1,company.com/events/
2019-12-23,09,50,1,1551,2,company.com/inverness/
2019-09-08,07,57,1,1553,3,company.com/events/info-taster-session-events/
2019-09-08,07,08,1,1553,3,company.com/events/
2019-09-08,07,09,1,1553,1,company.com/the-codeclan-experience/a-typical-day/
2019-09-08,07,38,1,1553,1,company.com/the-codeclan-experience/
2020-01-01,20,37,1,1556,1,company.com/events/info-taster-session-events/
2020-01-01,20,36,1,1556,2,company.com/events/alumni-events/
2020-01-01,20,30,1,1556,3,company.com/events/info-taster-session-events/
2020-01-01,20,35,1,1556,3,company.com/
2019-10-28,07,07,1,1557,1,company.com/events/info-taster-session-events/
2019-10-28,07,48,1,1557,0,company.com/events/alumni-events/
2019-10-28,07,37,1,1557,2,company.com/events/info-taster-session-events/
2019-10-28,07,33,1,1557,0,company.com/events/other-events/
2019-12-12,13,46,1,1560,2,company.com/events/info-taster-session-events/
2019-12-12,13,46,1,1560,0,company.com/events/edinburgh/
2019-11-20,12,38,1,1562,1,company.com/events/info-taster-session-events/
2019-11-20,12,53,1,1562,2,company.com/events/edinburgh/
2019-11-20,12,09,1,1562,2,company.com/data-analysis-announcement/
2019-11-20,12,23,1,1562,1,company.com/
2019-09-01,20,59,1,1564,1,company.com/events/info-taster-session-events/
2019-09-01,20,52,1,1564,2,company.com/events/info-taster-session-events/
2019-09-08,10,50,1,1566,0,company.com/events/info-taster-session-events/
2019-09-08,10,13,1,1566,0,company.com/events/info-taster-session-events/
2019-09-16,10,35,1,1568,0,company.com/events/info-taster-session-events/
2019-09-16,10,47,1,1568,0,company.com/events/info-taster-session-events/
2019-11-01,13,56,1,1569,2,company.com/events/info-taster-session-events/
2019-11-01,13,55,1,1569,0,company.com/events/info-taster-session-events/
2019-11-21,01,32,1,1572,2,company.com/events/info-taster-session-events/
2019-11-21,01,33,1,1572,1,company.com/events/info-taster-session-events/
2019-12-27,22,12,1,1574,2,company.com/events/info-taster-session-events/
2019-12-27,22,38,1,1574,0,company.com/events/info-taster-session-events/
2020-01-01,23,31,1,1576,2,company.com/events/info-taster-session-events/
2020-01-01,23,13,1,1576,2,company.com/events/info-taster-session-events/
2020-01-14,17,51,1,1578,1,company.com/events/info-taster-session-events/
2020-01-14,17,17,1,1578,1,company.com/events/info-taster-session-events/
2020-01-17,16,30,1,1580,0,company.com/events/info-taster-session-events/
2020-01-17,16,42,1,1580,3,company.com/events/info-taster-session-events/
2020-02-04,18,31,1,1581,0,company.com/events/info-taster-session-events/
2020-02-04,18,16,1,1581,3,company.com/events/info-taster-session-events/
2020-02-04,18,58,1,1581,0,company.com/
2020-02-22,12,44,1,1584,2,company.com/events/info-taster-session-events/
2020-02-22,12,07,1,1584,0,company.com/events/info-taster-session-events/
2020-02-22,12,39,1,1584,0,company.com/
2020-01-29,14,04,1,1585,0,company.com/events/info-taster-session-events/
2020-01-29,14,11,1,1585,2,company.com/events/info-taster-session-events/
2020-01-29,14,36,1,1585,2,company.com/enquire/
2019-11-11,20,30,1,1587,1,company.com/events/info-taster-session-events/
2019-11-11,20,30,1,1587,2,company.com/events/info-taster-session-events/
2020-02-05,21,31,1,1589,0,company.com/events/info-taster-session-events/
2020-02-05,21,58,1,1589,1,company.com/events/info-taster-session-events/
2020-02-05,21,44,1,1589,2,company.com/events/info-taster-session-events/
2020-02-05,21,23,1,1589,1,company.com/events/info-taster-session-events/
2020-02-05,21,39,1,1590,3,company.com/events/info-taster-session-events/
2020-02-05,21,31,1,1590,2,company.com/events/info-taster-session-events/
2020-02-05,21,30,1,1590,2,company.com/events/info-taster-session-events/
2020-02-05,21,31,1,1590,0,company.com/events/info-taster-session-events/
2020-02-07,08,13,1,1591,0,company.com/events/info-taster-session-events/
2020-02-07,08,49,1,1591,1,company.com/events/other-events/
2020-02-09,08,39,1,1594,3,company.com/events/info-taster-session-events/
2020-02-09,08,58,1,1594,0,company.com/events/other-events/
2020-01-14,17,46,1,1596,0,company.com/events/info-taster-session-events/
2020-01-14,17,57,1,1596,1,company.com/events/other-events/
2020-01-14,17,12,1,1596,0,company.com/
2019-11-05,00,09,1,1597,0,company.com/events/info-taster-session-events/
2019-11-05,00,05,1,1597,0,company.com/events/other-events/
2019-11-05,00,12,1,1597,0,company.com/events/
2019-11-05,00,39,1,1597,0,company.com/for-employers/upskill-your-staff/
2019-09-21,10,46,1,1599,0,company.com/events/info-taster-session-events/
2019-09-21,10,57,1,1599,1,company.com/events/other-events/
2019-09-21,10,13,1,1599,0,company.com/events/info-taster-session-events/
2019-09-21,10,19,1,1599,0,company.com/data-analysis-announcement/
2019-09-18,20,08,1,1602,1,company.com/events/info-taster-session-events/
2019-09-18,20,25,1,1602,0,company.com/events/other-events/
2019-09-18,20,48,1,1602,0,company.com/events/info-taster-session-events/
2019-09-18,20,14,1,1602,0,company.com/events/info-taster-session-events/
2019-12-10,17,11,1,1603,0,company.com/events/info-taster-session-events/
2019-12-10,17,29,1,1603,3,company.com/events/partner-events/
2019-12-10,17,32,1,1603,2,company.com/events/glasgow/
2019-12-10,17,30,1,1603,2,company.com/events/
2019-10-09,12,00,1,1606,2,company.com/events/info-taster-session-events/
2019-10-09,12,28,1,1606,0,company.com/events/partner-events/
2019-10-09,12,34,1,1606,2,company.com/events/info-taster-session-events/
2019-10-09,12,57,1,1606,0,company.com/blog/codeclan-data-analysis-course-diary-001/
2020-02-22,00,34,1,1607,3,company.com/events/info-taster-session-events/
2020-02-22,00,23,1,1607,0,company.com/events/partner-events/
2020-02-22,00,31,1,1607,2,company.com/events/other-events/
2020-02-22,00,22,1,1607,1,company.com/events/partner-events/
2020-01-25,12,05,1,1610,1,company.com/events/info-taster-session-events/
2020-01-25,12,18,1,1610,0,company.com/events/taster-sessions/
2019-09-03,08,58,1,1611,2,company.com/events/info-taster-session-events/
2019-09-03,08,42,1,1611,0,company.com/for-employers/
2020-01-27,16,14,1,1614,3,company.com/events/info-taster-session-events/
2020-01-27,16,31,1,1614,2,company.com/for-employers/
2020-01-27,16,16,1,1614,0,company.com/
2019-10-16,18,57,1,1615,1,company.com/events/info-taster-session-events/
2019-10-16,18,10,1,1615,3,company.com/for-employers/
2019-10-16,18,53,1,1615,2,company.com/events/partner-events/
2019-10-16,18,47,1,1615,3,company.com/events/
2019-09-06,09,53,1,1618,1,company.com/events/info-taster-session-events/
2019-09-06,09,07,1,1618,2,company.com/for-employers/client-xperience/
2019-09-06,09,29,1,1618,0,company.com/for-employers/employer-case-studies/
2019-09-06,09,33,1,1618,0,company.com/for-employers/client-xperience/
2019-09-03,15,55,1,1619,1,company.com/events/info-taster-session-events/
2019-09-03,15,09,1,1619,0,company.com/glasgow/
2020-01-14,14,40,1,1621,0,company.com/events/info-taster-session-events/
2020-01-14,14,57,1,1621,0,company.com/glasgow/
2020-01-14,14,38,1,1621,0,company.com/glasgow/
2020-01-12,00,47,1,1624,0,company.com/events/info-taster-session-events/
2020-01-12,00,51,1,1624,2,company.com/the-codeclan-experience/a-typical-day/
2020-01-12,00,31,1,1624,0,company.com/data-analysis-announcement/apply-for-data-analysis/
2020-01-12,00,49,1,1624,0,company.com/data-analysis-announcement/
2019-12-27,12,54,1,1625,0,company.com/events/info-taster-session-events/
2019-12-27,12,40,1,1625,0,company.com/the-codeclan-experience/a-typical-day/
2019-12-27,12,55,1,1625,0,company.com/the-codeclan-experience/
2019-12-27,12,13,1,1625,3,company.com/courses/professional-software-development/
2020-02-25,20,32,1,1628,1,company.com/events/info-taster-session-events/
2020-02-25,20,41,1,1628,0,company.com/the-codeclan-experience/a-typical-day/
2020-02-25,20,40,1,1628,3,company.com/the-codeclan-experience/
2020-02-25,20,59,1,1628,1,company.com/the-codeclan-experience/the-alumni/
2020-01-06,11,18,1,1630,0,company.com/events/info-taster-session-events/
2020-01-06,11,16,1,1630,1,company.com/the-codeclan-experience/the-alumni/
2020-01-06,11,36,1,1630,1,company.com/about-us/
2020-01-06,11,51,1,1630,1,company.com/courses/
2020-01-28,15,25,1,1632,3,company.com/events/info-taster-session-events/
2020-01-28,15,40,1,1632,1,company.com/the-codeclan-experience/the-alumni/
2020-01-28,15,35,1,1632,3,company.com/data-analysis-announcement/cost-and-funding/
2020-01-28,15,15,1,1632,1,company.com/courses/full-stack-web-development/cost-and-funding/
2019-12-10,22,58,1,1634,1,company.com/events/info-taster-session-events/
2019-12-10,22,55,1,1634,3,company.com/the-codeclan-experience/the-alumni/
2019-12-10,22,59,1,1634,0,company.com/enquire/
2019-12-10,22,59,1,1634,0,company.com/edinburgh/
2020-01-07,11,31,1,1635,2,company.com/events/info-taster-session-events/
2020-01-07,11,16,1,1635,2,company.com/the-codeclan-experience/the-alumni/
2020-01-07,11,56,1,1635,0,company.com/the-codeclan-experience/a-typical-day/
2020-01-07,11,30,1,1635,1,company.com/
2019-12-03,14,38,1,1637,2,company.com/events/info-taster-session-events/
2019-12-03,14,28,1,1637,0,company.com/the-codeclan-experience/the-alumni/
2019-12-03,14,00,1,1637,1,company.com/the-codeclan-experience/a-typical-day/
2019-12-03,14,05,1,1637,3,company.com/data-analysis-announcement/data-course-application-process/
2019-12-27,20,52,1,1640,2,company.com/events/info-taster-session-events/
2019-12-23,12,10,1,1642,2,company.com/events/info-taster-session-events/
2020-01-05,13,21,1,1644,3,company.com/events/info-taster-session-events/
2019-12-28,18,05,1,1645,2,company.com/events/info-taster-session-events/
2019-11-09,19,46,1,1647,0,company.com/events/info-taster-session-events/
2019-11-09,19,55,1,1647,0,company.com/about-us/become-a-data-instructor/
2019-11-09,19,45,1,1647,0,company.com/about-us/join-us/
2019-11-09,19,20,1,1647,1,company.com/courses/
2020-01-16,20,49,1,1649,2,company.com/events/info-taster-session-events/
2019-11-14,11,14,1,1651,3,company.com/events/info-taster-session-events/
2020-01-06,10,31,1,1654,1,company.com/events/other-events/
2020-01-06,10,54,1,1654,0,company.com/events/alumni-events/
2020-01-06,10,21,1,1654,0,company.com/events/partner-events/
2020-01-06,10,05,1,1654,0,company.com/events/info-taster-session-events/
2019-12-14,00,36,1,1656,2,company.com/events/partner-events/
2019-12-14,00,09,1,1656,3,company.com/events/info-taster-session-events/
2019-12-14,00,33,1,1656,2,company.com/courses/python-for-developers/
2019-12-14,00,49,1,1656,1,company.com/data-analysis-announcement/
